chr	start	end	leaf	fruit
chr	start	end	mid	leaf	fruit	mean_RPKM	max_RPKM	geneN
Chr16A	2280000	2310000	2295000	7.402041	24.00856625	15.705303625	24.00856625	4
Chr16A	2310000	2340000	2325000	49.33551075	18.65295825	33.9942345	49.33551075	4
Chr16A	2340000	2370000	2355000	42.8084698571429	40.4762257142857	41.6423477857143	53.4893348571429	7
Chr16A	2370000	2400000	2385000	16.077299	18.2569312	17.1671151	23.9741886	5
Chr16A	2400000	2430000	2415000	15.00132625	21.087907	18.044616625	21.24989925	4
Chr16A	2430000	2460000	2445000	41.0303826666667	1.08163633333333	21.0560095	41.0303826666667	3
Chr16A	2460000	2490000	2475000	12.527435	17.2524833333333	14.8899591666667	18.338824	6
Chr16A	2490000	2520000	2505000	6.96649616666667	9.80108666666667	8.38379141666667	10.1626455	6
Chr16A	2520000	2550000	2535000	9.56180283333333	7.724206	8.64300441666667	10.6098645	6
Chr16A	2550000	2580000	2565000	24.57874625	17.413709	20.996227625	26.47550325	4
Chr16A	2580000	2610000	2595000	16.52244125	10.3963125	13.459376875	16.92448075	4
Chr16A	2610000	2640000	2625000	68.0219553333333	108.465016666667	88.243486	115.389229333333	3
Chr16A	2640000	2670000	2655000	19.4087555	33.670277	26.53951625	37.573479	2
Chr16A	2670000	2700000	2685000	9.17025666666667	16.067247	12.6187518333333	16.067247	3
Chr16A	2700000	2730000	2715000	30.200486	4.210801	17.2056435	30.200486	1
Chr16A	2730000	2760000	2745000	5.82171966666667	5.34838	5.58504983333333	7.08141533333333	3
Chr16A	2760000	2790000	2775000	17.7320945	10.09162775	13.911861125	17.7320945	4
Chr16A	2790000	2820000	2805000	19.71375475	23.62640025	21.6700775	24.461984	4
Chr16A	2820000	2850000	2835000	0.292251333333333	1.94989566666667	1.1210735	1.94989566666667	3
Chr16A	2850000	2880000	2865000	1.7409175	2.445385	2.09315125	2.445385	2
Chr16A	2880000	2910000	2895000	17.8538601428571	69.0094818571429	43.431671	70.7470801428571	7
Chr16A	2910000	2940000	2925000	10.646087	14.568449	12.607268	14.568449	1
Chr16A	2940000	2970000	2955000	7.2737382	14.1720202	10.7228792	14.3286918	5
Chr16A	2970000	3e+06	2985000	3.0739586	3.9664698	3.5202142	4.2828316	5
Chr16A	3e+06	3030000	3015000	5.2708532	5.6620014	5.4664273	7.245166	5
Chr16A	3030000	3060000	3045000	4.63684133333333	3.04675066666667	3.841796	5.08596666666667	3
Chr16A	3060000	3090000	3075000	4.6738688	3.7809326	4.2274007	5.1330912	5
Chr16A	3090000	3120000	3105000	41.6719766666667	17.8429746666667	29.7574756666667	44.315128	6
Chr16A	3120000	3150000	3135000	13.056194	25.1581547142857	19.1071743571429	25.1581547142857	7
Chr16A	3150000	3180000	3165000	11.2155576	14.2250062	12.7202819	14.2250062	5
Chr16A	3180000	3210000	3195000	12.1540615	14.46572625	13.309893875	14.498142	4
Chr16A	3210000	3240000	3225000	3.86177733333333	5.88572	4.87374866666667	5.88572	3
Chr16A	3240000	3270000	3255000	2.31517766666667	23.508877	12.9120273333333	23.508877	3
Chr16A	3270000	3300000	3285000	12.888346	15.5820514	14.2351987	18.2584514	5
Chr16A	3300000	3330000	3315000	0.9921405	12.9079005	6.9500205	12.9079005	4
Chr16A	3330000	3360000	3345000	5.1674575	13.867046	9.51725175	13.867046	2
Chr16A	3360000	3390000	3375000	0	61.9391575	30.96957875	61.9391575	2
Chr16A	3390000	3420000	3405000	1.78989166666667	15.397875	8.59388333333333	15.397875	3
Chr16A	3420000	3450000	3435000	3.86493066666667	7.803046	5.83398833333333	8.383228	3
Chr16A	3450000	3480000	3465000	9.18584733333333	20.212425	14.6991361666667	20.327511	3
Chr16A	3480000	3510000	3495000	32.9202661666667	50.1907333333333	41.55549975	51.8003238333333	6
Chr16A	3510000	3540000	3525000	4.62926975	5.880142375	5.2547060625	7.465995375	8
Chr16A	3540000	3570000	3555000	8.9291686	14.7224348	11.8258017	15.2767638	5
Chr16A	3570000	3600000	3585000	13.638173	16.357425	14.997799	17.0996035	6
Chr16A	3600000	3630000	3615000	25.8494473333333	49.6374598333333	37.7434535833333	50.8606076666667	6
Chr16A	3630000	3660000	3645000	12.4021866666667	8.38855666666667	10.3953716666667	16.225307	3
Chr16A	3660000	3690000	3675000	219.222000923077	65.0567006923077	142.139350807692	221.199365846154	13
Chr16A	3690000	3720000	3705000	25.2946121666667	7.911631	16.6031215833333	25.2946973333333	6
Chr16A	3720000	3750000	3735000	6.92733566666667	5.41330533333333	6.1703205	6.92733566666667	3
Chr16A	3750000	3780000	3765000	52.6128876666667	67.080101	59.8464943333333	71.97533	6
Chr16A	3780000	3810000	3795000	16.43122325	13.37218325	14.90170325	18.25244475	4
Chr16A	3810000	3840000	3825000	10.0501244285714	10.2012901428571	10.1257072857143	11.6372691428571	7
Chr16A	3840000	3870000	3855000	26.5178414	19.0442124	22.7810269	26.5379824	5
Chr16A	3870000	3900000	3885000	0.8564528	1.6423736	1.2494132	1.6423736	5
Chr16A	3900000	3930000	3915000	17.9723816	17.4185318	17.6954567	18.2982778	5
Chr16A	3930000	3960000	3945000	13.4738898	15.3492908	14.4115903	16.6913988	5
Chr16A	3960000	3990000	3975000	22.6932778888889	45.5568725555556	34.1250752222222	48.4264985555556	9
Chr16A	3990000	4020000	4005000	91.616202	13.0625636666667	52.3393828333333	91.6319566666667	3
Chr16A	4020000	4050000	4035000	7.37046933333333	4.18557033333333	5.77801983333333	7.37046933333333	3
Chr16A	4050000	4080000	4065000	4.612839	5.148773	4.880806	5.91668457142857	7
Chr16A	4080000	4110000	4095000	8.62096775	8.0641775	8.342572625	8.95851275	4
Chr16A	4110000	4140000	4125000	3.2997245	17.904019	10.60187175	17.904019	2
Chr16A	4140000	4170000	4155000	33.2118558	27.344211	30.2780334	35.8115416	5
Chr16A	4170000	4200000	4185000	14.2584408571429	15.7322611428571	14.995351	15.8831065714286	7
Chr16A	4200000	4230000	4215000	9.00345175	17.877551	13.440501375	17.877551	4
Chr16A	4230000	4260000	4245000	8.56468316666667	23.22248	15.8935815833333	23.248035	6
Chr16A	4260000	4290000	4275000	16.473258	30.8138495	23.64355375	30.8138495	2
Chr16A	4290000	4320000	4305000	26.7499325	74.7587085	50.7543205	77.1279495	4
Chr16A	4320000	4350000	4335000	17.8802023333333	27.9583933333333	22.9192978333333	30.1582183333333	3
Chr16A	4350000	4380000	4365000	17.073718	18.6813325	17.87752525	18.6813325	2
Chr16A	4380000	4410000	4395000	23.50753875	37.348918	30.428228375	37.90717425	4
Chr16A	4410000	4440000	4425000	23.5561458	18.135229	20.8456874	23.5561458	5
Chr16A	4440000	4470000	4455000	65.4002496	80.5084816	72.9543656	80.5084816	5
Chr16A	4470000	4500000	4485000	8.1336615	9.93525075	9.034456125	9.93525075	4
Chr16A	4500000	4530000	4515000	13.547892	10.6090626666667	12.0784773333333	13.547892	3
Chr16A	4530000	4560000	4545000	2.588343	1.0500158	1.8191794	2.7866282	5
Chr16A	4560000	4590000	4575000	23.9151285	15.2207475	19.567938	25.3911365	2
Chr16A	4590000	4620000	4605000	9.79024	6.483354	8.136797	10.713526	4
Chr16A	4620000	4650000	4635000	90.6943158	17.293401	53.9938584	94.5680908	5
Chr16A	4650000	4680000	4665000	3.653036	9.1976755	6.42535575	9.35449475	4
Chr16A	4680000	4710000	4695000	5.71252875	1.433488	3.573008375	5.71252875	4
Chr16A	4710000	4740000	4725000	10.714964	12.4770093333333	11.5959866666667	12.4770093333333	3
Chr16A	4740000	4770000	4755000	9.2994915	11.01230175	10.155896625	11.01230175	4
Chr16A	4770000	4800000	4785000	12.0520893333333	13.5742728333333	12.8131810833333	14.0159166666667	6
Chr16A	4800000	4830000	4815000	24.8471208	13.4810284	19.1640746	24.8471208	5
Chr16A	4830000	4860000	4845000	27.117915	15.182935	21.150425	27.983484	3
Chr16A	4860000	4890000	4875000	17.9514692	19.9726506	18.9620599	20.1875516	5
Chr16A	4890000	4920000	4905000	9.1333135	9.62355975	9.378436625	10.55953325	4
Chr16A	4920000	4950000	4935000	4.79111475	5.03111025	4.9111125	5.48712375	4
Chr16A	4950000	4980000	4965000	8.7362935	12.1793853333333	10.4578394166667	13.8000035	6
Chr16A	4980000	5010000	4995000	22.5696674	10.1343134	16.3519904	22.619457	5
Chr16A	5010000	5040000	5025000	13.84143775	4.95338375	9.39741075	15.1352065	4
Chr16A	5040000	5070000	5055000	176.903428666667	86.3729795	131.638204083333	177.9825245	6
Chr16A	5070000	5100000	5085000	0.285904333333333	1.797212	1.04155816666667	1.799293	3
Chr16A	5100000	5130000	5115000	18.9664023333333	39.7128873333333	29.3396448333333	42.6025146666667	3
Chr16A	5130000	5160000	5145000	24.52512625	43.200998	33.863062125	43.200998	4
Chr16A	5160000	5190000	5175000	6.7545185	5.1927835	5.973651	6.7545185	2
Chr16A	5190000	5220000	5205000	6.92352883333333	9.80494	8.36423441666667	9.80494	6
Chr16A	5220000	5250000	5235000	40.5632274	18.6939834	29.6286054	41.5300636	5
Chr16A	5250000	5280000	5265000	9.208595625	9.61543125	9.4120134375	10.762138625	8
Chr16A	5280000	5310000	5295000	10.15183	6.3932855	8.27255775	11.310058	4
Chr16A	5310000	5340000	5325000	93.9186676666667	93.418074	93.6683708333333	129.335238333333	3
Chr16A	5340000	5370000	5355000	7.00252525	44.4241845	25.713354875	44.49612725	4
Chr16A	5370000	5400000	5385000	5.4986196	21.4294282	13.4640239	21.4294282	5
Chr16A	5400000	5430000	5415000	13.2716928333333	42.2830661666667	27.7773795	42.8230361666667	6
Chr16A	5430000	5460000	5445000	18.5956204	31.0793368	24.8374786	31.321936	5
Chr16A	5460000	5490000	5475000	143.871537333333	142.007258333333	142.939397833333	144.168950666667	3
Chr16A	5490000	5520000	5505000	30.3290262	25.9683516	28.1486889	36.4800544	5
Chr16A	5520000	5550000	5535000	40.6719844	47.2658868	43.9689356	48.6297038	5
Chr16A	5550000	5580000	5565000	47.5906156666667	167.461107666667	107.525861666667	168.261005333333	3
Chr16A	5580000	5610000	5595000	9.458877	6.81213466666667	8.13550583333333	9.458877	3
Chr16A	5610000	5640000	5625000	8.34810633333333	14.2843433333333	11.3162248333333	19.9168846666667	3
Chr16A	5640000	5670000	5655000	0.0375465	0.3112785	0.1744125	0.3112785	2
Chr16A	5670000	5700000	5685000	21.692454	22.172911	21.9326825	23.8778225	2
Chr16A	5700000	5730000	5715000	10.4090288333333	11.8303835	11.1197061666667	11.9516013333333	6
Chr16A	5730000	5760000	5745000	6.50637714285714	9.701497	8.10393707142857	9.777549	7
Chr16A	5760000	5790000	5775000	6.59327716666667	11.3631341666667	8.97820566666667	11.3631341666667	6
Chr16A	5790000	5820000	5805000	31.0625388	37.155334	34.1089364	38.7669708	5
Chr16A	5820000	5850000	5835000	7.4928685	9.3076285	8.4002485	9.3076285	2
Chr16A	5850000	5880000	5865000	0	0	0	0	1
Chr16A	5880000	5910000	5895000	1.37231	1.18257733333333	1.27744366666667	1.625729	3
Chr16A	5910000	5940000	5925000	26.3075737142857	22.9835847142857	24.6455792142857	27.7818044285714	7
Chr16A	5940000	5970000	5955000	1.94676975	3.19997825	2.573374	3.3989015	4
Chr16A	5970000	6e+06	5985000	171.1987455	38.1178705	104.658308	171.701533	2
Chr16A	6e+06	6030000	6015000	6.4910944	6.0455502	6.2683223	6.5353572	5
Chr16A	6030000	6060000	6045000	2.194645	0.38496	1.2898025	2.194645	1
Chr16A	6060000	6090000	6075000	5.54238166666667	8.876756	7.20956883333333	8.876756	3
Chr16A	6090000	6120000	6105000	4.51200633333333	2.31960533333333	3.41580583333333	4.51200633333333	3
Chr16A	6120000	6150000	6135000	15.95344775	2.335875	9.144661375	16.35411725	4
Chr16A	6150000	6180000	6165000	0	0.524701666666667	0.262350833333333	0.524701666666667	3
Chr16A	6180000	6210000	6195000	16.4830864	14.7489608	15.6160236	18.6419578	5
Chr16A	6210000	6240000	6225000	32.7865396666667	34.705531	33.7460353333333	35.433302	3
Chr16A	6240000	6270000	6255000	72.406083	15.0229105	43.71449675	72.9544418333333	6
Chr16A	6270000	6300000	6285000	6.37238675	2.2474485	4.309917625	6.37238675	4
Chr16A	6300000	6330000	6315000	6.83612175	8.8083675	7.822244625	9.67803025	4
Chr16A	6330000	6360000	6345000	1.716779	3.4003826	2.5585808	3.4962212	5
Chr16A	6360000	6390000	6375000	0.1684936	0.199784	0.1841388	0.2011816	5
Chr16A	6390000	6420000	6405000	3.1476	0.470563	1.8090815	3.1476	1
Chr16A	6420000	6450000	6435000	7.743213	8.36431914285714	8.05376607142857	9.70860942857143	7
Chr16A	6450000	6480000	6465000	2.56568816666667	3.41180633333333	2.98874725	3.64646633333333	6
Chr16A	6480000	6510000	6495000	113.877458833333	363.217470833333	238.547464833333	364.675671333333	6
Chr16A	6510000	6540000	6525000	5.21737975	5.59211075	5.40474525	5.62558125	4
Chr16A	6540000	6570000	6555000	15.21552025	21.33038975	18.272955	21.3726735	4
Chr16A	6570000	6600000	6585000	1.168076	5.61680133333333	3.39243866666667	5.61680133333333	3
Chr16A	6600000	6630000	6615000	0	0	0	0	1
Chr16A	6630000	6660000	6645000	0.487716666666667	1.638728	1.06322233333333	1.638728	3
Chr16A	6660000	6690000	6675000	1.40594666666667	0.913701333333333	1.159824	1.40594666666667	3
Chr16A	6690000	6720000	6705000	0	0.310852333333333	0.155426166666667	0.310852333333333	3
Chr16A	6720000	6750000	6735000	0	0.060448	0.030224	0.060448	1
Chr16A	6750000	6780000	6765000	0	0.0188723333333333	0.00943616666666667	0.0188723333333333	3
Chr16A	6780000	6810000	6795000	0.274076	0.814762	0.544419	0.814762	1
Chr16A	6810000	6840000	6825000	0	0	0	0	1
Chr16A	6840000	6870000	6855000	10.6469404285714	15.5944705714286	13.1207055	15.5944705714286	7
Chr16A	6870000	6900000	6885000	0.106758	1.38257425	0.744666125	1.392289125	8
Chr16A	6900000	6930000	6915000	6.529518	1.71662066666667	4.12306933333333	6.93946666666667	3
Chr16A	6930000	6960000	6945000	14.346738	5.6303495	9.98854375	14.346738	4
Chr16A	6960000	6990000	6975000	27.1495296666667	27.012925	27.0812273333333	28.68389	3
Chr16A	6990000	7020000	7005000	20.6153198333333	11.9052023333333	16.2602610833333	26.4170986666667	6
Chr16A	7020000	7050000	7035000	61.8221725	50.0296525	55.9259125	61.9390575	4
Chr16A	7050000	7080000	7065000	9.01463733333333	10.8789708333333	9.94680408333333	12.513988	6
Chr16A	7080000	7110000	7095000	8.89350675	23.825552	16.359529375	25.1472455	4
Chr16A	7110000	7140000	7125000	36.21618775	26.17385675	31.19502225	36.21618775	4
Chr16A	7140000	7170000	7155000	370.515264	88.1960813333333	229.355672666667	370.515264	3
Chr16A	7170000	7200000	7185000	28.243354	17.197696	22.720525	28.3493622	5
Chr16A	7200000	7230000	7215000	34.3338178	40.9943174	37.6640676	42.1960974	5
Chr16A	7230000	7260000	7245000	27.919285	32.033482	29.9763835	36.103532	4
Chr16A	7260000	7290000	7275000	6.7388254	32.4288336	19.5838295	32.9383866	5
Chr16A	7290000	7320000	7305000	3.7065925	3.301309	3.50395075	3.7065925	2
Chr16A	7320000	7350000	7335000	6.8014685	8.422557	7.61201275	8.422557	2
Chr16A	7350000	7380000	7365000	11.0776586666667	11.2253303333333	11.1514945	12.024127	3
Chr16A	7380000	7410000	7395000	17.10361025	17.202638	17.153124125	17.59438525	4
Chr16A	7410000	7440000	7425000	14.1588973333333	16.0857456666667	15.1223215	19.8852923333333	3
Chr16A	7440000	7470000	7455000	33.9043675	14.2315265	24.067947	34.6256055	6
Chr16A	7470000	7500000	7485000	3.61052633333333	3.06793383333333	3.33923008333333	3.61052633333333	6
Chr16A	7500000	7530000	7515000	4.3412775	1.186308	2.76379275	4.834157	2
Chr16A	7530000	7560000	7545000	72.25116	27.2488025	49.74998125	72.25116	2
Chr16A	7560000	7590000	7575000	24.39625575	38.418427	31.407341375	40.9477835	4
Chr16A	7590000	7620000	7605000	44.7242265	33.110772	38.91749925	47.0528235	2
Chr16A	7620000	7650000	7635000	9.55553366666667	25.4861898333333	17.52086175	25.5933443333333	6
Chr16A	7650000	7680000	7665000	0	0	0	0	0
Chr16A	7680000	7710000	7695000	2.526671	2.441316	2.4839935	2.526671	1
Chr16A	7710000	7740000	7725000	0.262587333333333	0.0655503333333333	0.164068833333333	0.262587333333333	3
Chr16A	7740000	7770000	7755000	0.203379	0.416555	0.309967	0.478287333333333	3
Chr16A	7770000	7800000	7785000	1.383125	4.950509	3.166817	4.950509	1
Chr16A	7800000	7830000	7815000	0.05761	0.128962	0.093286	0.128962	1
Chr16A	7830000	7860000	7845000	2.20928675	1.29339825	1.7513425	2.2494355	4
Chr16A	7860000	7890000	7875000	3.26952866666667	3.87180933333333	3.570669	3.87180933333333	3
Chr16A	7890000	7920000	7905000	7.3785706	2.7195862	5.0490784	7.4210276	10
Chr16A	7920000	7950000	7935000	63.0036123333333	21.5328356666667	42.268224	65.180654	6
Chr16A	7950000	7980000	7965000	5.729456	19.7655985	12.74752725	20.6187335	2
Chr16A	7980000	8010000	7995000	26.733202	29.473261	28.1032315	30.3397045	2
Chr16A	8010000	8040000	8025000	2.13249766666667	2.43709933333333	2.2847985	2.475983	3
Chr16A	8040000	8070000	8055000	21.29060025	27.60057775	24.445589	28.40009775	4
Chr16A	8070000	8100000	8085000	26.6907516	40.9283412	33.8095464	48.2238782	5
Chr16A	8100000	8130000	8115000	13.444076	11.2923692	12.3682226	15.733952	5
Chr16A	8130000	8160000	8145000	0	0	0	0	0
Chr16A	8160000	8190000	8175000	53.5225175	59.32583725	56.424177375	62.605592	4
Chr16A	8190000	8220000	8205000	0.090228	0.020868	0.055548	0.090228	1
Chr16A	8220000	8250000	8235000	6.654692	8.501185	7.5779385	9.2277615	4
Chr16A	8250000	8280000	8265000	8.73634283333333	13.748938	11.2426404166667	14.052846	6
Chr16A	8280000	8310000	8295000	8.0645285	12.994418	10.52947325	12.994418	2
Chr16A	8310000	8340000	8325000	5.127007	8.0156265	6.57131675	8.0156265	2
Chr16A	8340000	8370000	8355000	18.3816465714286	20.3982471428571	19.3899468571429	20.579263	7
Chr16A	8370000	8400000	8385000	52.357482	29.4904228571429	40.9239524285714	58.0038535714286	7
Chr16A	8400000	8430000	8415000	6.7428586	4.8817348	5.8122967	7.1268314	5
Chr16A	8430000	8460000	8445000	5.25967	16.7833285	11.02149925	16.7833285	2
Chr16A	8460000	8490000	8475000	12.940018	3.42297366666667	8.18149583333333	13.0608143333333	3
Chr16A	8490000	8520000	8505000	17.4430718	19.2564774	18.3497746	22.2054482	5
Chr16A	8520000	8550000	8535000	19.1201872	15.684034	17.4021106	21.2925446	5
Chr16A	8550000	8580000	8565000	1.67209466666667	0.047518	0.859806333333333	1.67209466666667	3
Chr16A	8580000	8610000	8595000	2.320775	9.591606	5.9561905	9.591606	1
Chr16A	8610000	8640000	8625000	9.2022294	8.0651062	8.6336678	9.3830512	5
Chr16A	8640000	8670000	8655000	21.46011025	22.89416775	22.177139	23.16981125	4
Chr16A	8670000	8700000	8685000	16.243734	4.38678175	10.315257875	16.30900125	4
Chr16A	8700000	8730000	8715000	24.3359415	14.91886175	19.627401625	26.270777	4
Chr16A	8730000	8760000	8745000	35.804001	51.536986	43.6704935	51.536986	1
Chr16A	8760000	8790000	8775000	13.08369625	11.312078	12.197887125	13.86220625	4
Chr16A	8790000	8820000	8805000	68.92122175	109.42360125	89.1724115	116.621805	4
Chr16A	8820000	8850000	8835000	4.357755	2.607609	3.482682	4.357755	1
Chr16A	8850000	8880000	8865000	12.3542758	16.6432774	14.4987766	17.1092788	5
Chr16A	8880000	8910000	8895000	5.28040925	5.863993	5.572201125	6.91579	4
Chr16A	8910000	8940000	8925000	12.8881295	17.69549475	15.291812125	17.764793	4
Chr16A	8940000	8970000	8955000	31.4702095	15.1574955	23.3138525	32.0438965	2
Chr16A	8970000	9e+06	8985000	9.615623	12.85524	11.2354315	13.861597	2
Chr16A	9e+06	9030000	9015000	12.9590164	13.0834404	13.0212284	13.8135974	5
Chr16A	9030000	9060000	9045000	69.5203286666667	17.2614298333333	43.39087925	75.379127	6
Chr16A	9060000	9090000	9075000	16.559889	15.934568	16.2472285	16.559889	1
Chr16A	9090000	9120000	9105000	7.35321525	5.2445175	6.298866375	7.684835	4
Chr16A	9120000	9150000	9135000	56.468388	21.710141	39.0892645	56.468388	1
Chr16A	9150000	9180000	9165000	5.35066266666667	6.35344033333333	5.8520515	6.429813	3
Chr16A	9180000	9210000	9195000	13.43899575	7.41722275	10.42810925	14.912504	4
Chr16A	9210000	9240000	9225000	42.7761915714286	35.3319354285714	39.0540635	45.4162885714286	7
Chr16A	9240000	9270000	9255000	15.1950552857143	20.0036731428571	17.5993642142857	22.1216698571429	7
Chr16A	9270000	9300000	9285000	2.9806405	3.74592025	3.363280375	3.7921065	4
Chr16A	9300000	9330000	9315000	30.8422423333333	89.1035873333333	59.9729148333333	89.2097833333333	3
Chr16A	9330000	9360000	9345000	4.4740105	1.24036225	2.857186375	4.4740105	4
Chr16A	9360000	9390000	9375000	8.7435404	14.2945246	11.5190325	14.2945246	5
Chr16A	9390000	9420000	9405000	4.294973	4.17955466666667	4.23726383333333	5.04996	3
Chr16A	9420000	9450000	9435000	10.1436128	11.952015	11.0478139	13.6033406	5
Chr16A	9450000	9480000	9465000	30.25747725	98.7156985	64.486587875	101.569666	4
Chr16A	9480000	9510000	9495000	11.0720498	9.6224574	10.3472536	11.3900216	5
Chr16A	9510000	9540000	9525000	43.963302625	58.0353595	50.9993310625	58.59986675	8
Chr16A	9540000	9570000	9555000	7.016573	9.01939266666667	8.01798283333333	9.01939266666667	3
Chr16A	9570000	9600000	9585000	20.6051596666667	20.6332223333333	20.619191	21.6050236666667	3
Chr16A	9600000	9630000	9615000	43.9678413333333	70.1325476666667	57.0501945	73.5850558333333	6
Chr16A	9630000	9660000	9645000	45.3733795	6.5084995	25.9409395	45.860744	2
Chr16A	9660000	9690000	9675000	3.84034325	5.354014	4.597178625	6.332761	4
Chr16A	9690000	9720000	9705000	2.74635925	0.8340805	1.790219875	2.74635925	4
Chr16A	9720000	9750000	9735000	23.4327175	21.472334	22.45252575	24.4754515	2
Chr16A	9750000	9780000	9765000	22.2884553333333	20.8874243333333	21.5879398333333	22.5276293333333	3
Chr16A	9780000	9810000	9795000	20.7326785	20.38310725	20.557892875	21.604665	4
Chr16A	9810000	9840000	9825000	0.559203	3.260308	1.9097555	3.260308	2
Chr16A	9840000	9870000	9855000	63.153791	143.316678	103.2352345	143.316678	2
Chr16A	9870000	9900000	9885000	156.0668336	68.2034024	112.135118	200.144959	5
Chr16A	9900000	9930000	9915000	0.173781	1.18661	0.6801955	1.18661	1
Chr16A	9930000	9960000	9945000	8.21040225	15.2016125	11.706007375	15.2016125	4
Chr16A	9960000	9990000	9975000	8.14908375	14.39016	11.269621875	15.0792255	4
Chr16A	9990000	10020000	10005000	34.61118975	39.547617	37.079403375	39.547617	4
Chr16A	10020000	10050000	10035000	35.63006325	41.19464875	38.412356	42.4995195	4
Chr16A	10050000	10080000	10065000	0	0.27169	0.135845	0.27169	2
Chr16A	10080000	10110000	10095000	0.04455925	0	0.022279625	0.04455925	4
Chr16A	10110000	10140000	10125000	8.67159233333333	5.935251	7.30342166666667	8.67159233333333	3
Chr16A	10140000	10170000	10155000	1.98427566666667	0.474282666666667	1.22927916666667	1.98427566666667	3
Chr16A	10170000	10200000	10185000	3.402401	9.24259433333333	6.32249766666667	9.619577	3
Chr16A	10200000	10230000	10215000	10.13602475	13.9902385	12.063131625	14.175424	4
Chr16A	10230000	10260000	10245000	0.094205	0.16023	0.1272175	0.16023	2
Chr16A	10260000	10290000	10275000	17.8560803333333	23.3009873333333	20.5785338333333	23.3009873333333	3
Chr16A	10290000	10320000	10305000	6.574396	3.7061175	5.14025675	6.574396	2
Chr16A	10320000	10350000	10335000	12.30384925	12.6475695	12.475709375	13.1634355	4
Chr16A	10350000	10380000	10365000	9.450504	9.8641372	9.6573206	12.490318	5
Chr16A	10380000	10410000	10395000	6.13893766666667	8.904369	7.52165333333333	8.904369	3
Chr16A	10410000	10440000	10425000	31.74280075	14.391506	23.067153375	33.13507	4
Chr16A	10440000	10470000	10455000	22.2479263333333	22.4181303333333	22.3330283333333	30.3946366666667	3
Chr16A	10470000	10500000	10485000	34.24257	45.883211	40.0628905	45.883211	2
Chr16A	10500000	10530000	10515000	8.526789	13.0179226666667	10.7723558333333	13.5065573333333	3
Chr16A	10530000	10560000	10545000	0	4.874035	2.4370175	4.874035	1
Chr16A	10560000	10590000	10575000	4.865327	12.40577	8.6355485	12.40577	1
Chr16A	10590000	10620000	10605000	19.915011	19.828203	19.871607	19.915011	1
Chr16A	10620000	10650000	10635000	2.9071915	4.4838655	3.6955285	4.4838655	2
Chr16A	10650000	10680000	10665000	17.1385823333333	22.035992	19.5872871666667	22.2313643333333	3
Chr16A	10680000	10710000	10695000	11.2895785	13.605042	12.44731025	13.605042	2
Chr16A	10710000	10740000	10725000	8.734282	10.673112	9.703697	10.673112	1
Chr16A	10740000	10770000	10755000	37.97033475	16.1956405	27.082987625	43.297273	4
Chr16A	10770000	10800000	10785000	19.8072025	16.4642335	18.135718	22.046652	4
Chr16A	10800000	10830000	10815000	17.574528	26.8011813333333	22.1878546666667	26.8011813333333	3
Chr16A	10830000	10860000	10845000	20.390231	13.85787	17.1240505	20.6075296666667	6
Chr16A	10860000	10890000	10875000	79.703681	1.032682	40.3681815	79.753746	2
Chr16A	10890000	10920000	10905000	10.737261	3.453329	7.095295	11.3149583333333	3
Chr16A	10920000	10950000	10935000	31.0111595	59.53474675	45.272953125	65.06239375	4
Chr16A	10950000	10980000	10965000	57.40626475	68.01125225	62.7087585	68.01125225	4
Chr16A	10980000	11010000	10995000	12.7457145	15.2941265	14.0199205	16.3288395	2
Chr16A	11010000	11040000	11025000	8.506459	10.4790755	9.49276725	10.4790755	2
Chr16A	11040000	11070000	11055000	15.4933616	15.2714108	15.3823862	19.5539638	5
Chr16A	11070000	11100000	11085000	16.0570445	18.5476665	17.3023555	18.5476665	4
Chr16A	11100000	11130000	11115000	8.837186	7.32290833333333	8.08004716666667	8.908355	3
Chr16A	11130000	11160000	11145000	42.1201065	38.24677275	40.183439625	46.407553	4
Chr16A	11160000	11190000	11175000	26.942226	46.3357896666667	36.6390078333333	46.76069	3
Chr16A	11190000	11220000	11205000	2.5176045	15.393309	8.95545675	15.393309	2
Chr16A	11220000	11250000	11235000	0.748616	2.094822	1.421719	2.142205	2
Chr16A	11250000	11280000	11265000	9.06337366666667	7.79262466666667	8.42799916666667	12.0665563333333	3
Chr16A	11280000	11310000	11295000	4.0522795	4.057286	4.05478275	4.057286	2
Chr16A	11310000	11340000	11325000	2.27939366666667	3.63173866666667	2.95556616666667	3.63173866666667	3
Chr16A	11340000	11370000	11355000	0	0	0	0	0
Chr16A	11370000	11400000	11385000	31.6430876666667	45.0913845	38.3672360833333	45.4123055	6
Chr16A	11400000	11430000	11415000	151.6610458	11.1789146	81.4199802	152.2399794	5
Chr16A	11430000	11460000	11445000	18.87801	30.538115	24.7080625	30.6678223333333	3
Chr16A	11460000	11490000	11475000	29.85218	17.88880725	23.870493625	30.45918925	4
Chr16A	11490000	11520000	11505000	7.685249	5.270122	6.4776855	8.416508	5
Chr16A	11520000	11550000	11535000	6.963736	7.9435035	7.45361975	7.9435035	2
Chr16A	11550000	11580000	11565000	1.14458	1.474411	1.3094955	1.474411	2
Chr16A	11580000	11610000	11595000	0.329405	0.050021	0.189713	0.329405	1
Chr16A	11610000	11640000	11625000	10.4540815	11.0455555	10.7498185	13.662735	2
Chr16A	11640000	11670000	11655000	15.235175	28.7405065	21.98784075	28.7405065	4
